timestamp,seconds from start,altitude
2022-05-16 12:32:49.691880-05:00,0.000425,201.37807278553444
2022-05-16 12:32:50.079109-05:00,0.387654,201.75307850766765
2022-05-16 12:32:50.462514-05:00,0.771059,201.75307850766765
2022-05-16 12:32:50.856526-05:00,1.165071,202.12808422980086
2022-05-16 12:32:51.245581-05:00,1.554126,201.8780804150454
2022-05-16 12:32:51.640373-05:00,1.948918,202.00308232242313
2022-05-16 12:32:52.025544-05:00,2.334089,202.065583276112
2022-05-16 12:32:52.410983-05:00,2.719528,202.12808422980086
2022-05-16 12:32:52.800911-05:00,3.109456,202.31558709086747
2022-05-16 12:32:53.195877-05:00,3.504422,202.37808804455634
2022-05-16 12:32:53.584583-05:00,3.893128,202.12808422980086
2022-05-16 12:32:53.971266-05:00,4.279811,202.2530861371786
2022-05-16 12:32:54.356799-05:00,4.665344,202.12808422980086
2022-05-16 12:32:54.743459-05:00,5.052004,202.31558709086747
2022-05-16 12:32:55.141869-05:00,5.450414,202.2530861371786
2022-05-16 12:32:55.529859-05:00,5.838404,202.31558709086747
2022-05-16 12:32:55.922923-05:00,6.231468,202.6280918593118
2022-05-16 12:32:56.308093-05:00,6.616638,202.6280918593118
2022-05-16 12:32:56.691974-05:00,7.000519,202.8155947203784
2022-05-16 12:32:57.078438-05:00,7.386983,203.31560234988936
2022-05-16 12:32:57.467024-05:00,7.775569,203.4406042572671
2022-05-16 12:32:57.850226-05:00,8.158771,203.75310902571144
2022-05-16 12:32:58.235817-05:00,8.544362,203.87811093308918
2022-05-16 12:32:58.629900-05:00,8.938445,203.87811093308918
2022-05-16 12:32:59.014842-05:00,9.323387,204.44061951628902
2022-05-16 12:32:59.402826-05:00,9.711371,204.37811856260015
2022-05-16 12:32:59.796591-05:00,10.105136,204.44061951628902
2022-05-16 12:33:00.187691-05:00,10.496236,204.75312428473336
2022-05-16 12:33:00.577961-05:00,10.886506,204.94062714579997
2022-05-16 12:33:00.963245-05:00,11.27179,205.12813000686657
2022-05-16 12:33:01.350070-05:00,11.658615,205.2531319142443
2022-05-16 12:33:01.735642-05:00,12.044187,205.12813000686657
2022-05-16 12:33:02.125425-05:00,12.43397,205.00312809948883
2022-05-16 12:33:02.510706-05:00,12.819251,205.2531319142443
2022-05-16 12:33:02.900586-05:00,13.209131,205.50313572899978
2022-05-16 12:33:03.285801-05:00,13.594346,205.37813382162204
2022-05-16 12:33:03.680694-05:00,13.989239,205.37813382162204
2022-05-16 12:33:04.070514-05:00,14.379059,205.37813382162204
2022-05-16 12:33:04.454691-05:00,14.763236,205.19063096055544
2022-05-16 12:33:04.841320-05:00,15.149865,205.62813763637752
2022-05-16 12:33:05.227016-05:00,15.535561,205.62813763637752
2022-05-16 12:33:05.620533-05:00,15.929078,205.878141451133
2022-05-16 12:33:06.014309-05:00,16.322854,206.12814526588846
2022-05-16 12:33:06.399778-05:00,16.708323,206.00314335851073
2022-05-16 12:33:06.783516-05:00,17.092061,206.31564812695507
2022-05-16 12:33:07.181495-05:00,17.49004,206.56565194171054
2022-05-16 12:33:07.569720-05:00,17.878265,207.0656595712215
2022-05-16 12:33:07.956966-05:00,18.265511,206.94065766384375
2022-05-16 12:33:08.342012-05:00,18.650557,206.75315480277715
2022-05-16 12:33:08.726468-05:00,19.035013,206.94065766384375
2022-05-16 12:33:09.110031-05:00,19.418576,206.94065766384375
2022-05-16 12:33:09.495550-05:00,19.804095,207.31566338597696
2022-05-16 12:33:09.885366-05:00,20.193911,207.31566338597696
2022-05-16 12:33:10.276489-05:00,20.585034,207.6281681544213
2022-05-16 12:33:10.667389-05:00,20.975934,207.50316624704357
2022-05-16 12:33:11.053019-05:00,21.361564,207.8156710154879
2022-05-16 12:33:11.444084-05:00,21.752629,208.0031738765545
2022-05-16 12:33:11.836818-05:00,22.145363,208.06567483024338
2022-05-16 12:33:12.230745-05:00,22.53929,208.19067673762112
2022-05-16 12:33:12.623165-05:00,22.93171,208.25317769131
2022-05-16 12:33:13.009745-05:00,23.31829,207.94067292286564
2022-05-16 12:33:13.404344-05:00,23.712889,208.12817578393225
2022-05-16 12:33:13.793355-05:00,24.1019,208.4406805523766
2022-05-16 12:33:14.194659-05:00,24.503204,208.37817959868772
2022-05-16 12:33:14.584226-05:00,24.892771,208.12817578393225
2022-05-16 12:33:14.967059-05:00,25.275604,207.8156710154879
2022-05-16 12:33:15.352619-05:00,25.661164,207.6281681544213
2022-05-16 12:33:15.737939-05:00,26.046484,207.4406652933547
2022-05-16 12:33:16.130957-05:00,26.439502,207.50316624704357
2022-05-16 12:33:16.519331-05:00,26.827876,207.19066147859922
2022-05-16 12:33:16.902075-05:00,27.21062,207.00315861753262
2022-05-16 12:33:17.287411-05:00,27.595956,206.94065766384375
2022-05-16 12:33:17.679662-05:00,27.988207,207.2531624322881
2022-05-16 12:33:18.063494-05:00,28.372039,207.2531624322881
2022-05-16 12:33:18.452132-05:00,28.760677,206.87815671015488
2022-05-16 12:33:18.836504-05:00,29.145049,206.87815671015488
2022-05-16 12:33:19.227643-05:00,29.536188,206.81565575646601
2022-05-16 12:33:19.614082-05:00,29.922627,206.37814908064394
2022-05-16 12:33:20.008075-05:00,30.31662,206.12814526588846
2022-05-16 12:33:20.396550-05:00,30.705095,206.2531471732662
2022-05-16 12:33:20.791048-05:00,31.099593,206.12814526588846
2022-05-16 12:33:21.179486-05:00,31.488031,205.81564049744412
2022-05-16 12:33:21.567743-05:00,31.876288,205.81564049744412
2022-05-16 12:33:21.958622-05:00,32.267167,206.0656443121996
2022-05-16 12:33:22.344801-05:00,32.653346,205.4406347753109
2022-05-16 12:33:22.732723-05:00,33.041268,205.31563286793318
2022-05-16 12:33:23.122908-05:00,33.431453,205.19063096055544
2022-05-16 12:33:23.508338-05:00,33.816883,205.37813382162204
2022-05-16 12:33:23.890674-05:00,34.199219,205.12813000686657
2022-05-16 12:33:24.276201-05:00,34.584746,205.12813000686657
2022-05-16 12:33:24.671697-05:00,34.980242,205.12813000686657
2022-05-16 12:33:25.065712-05:00,35.374257,205.12813000686657
2022-05-16 12:33:25.451096-05:00,35.759641,205.12813000686657
2022-05-16 12:33:25.836691-05:00,36.145236,204.94062714579997
2022-05-16 12:33:26.226530-05:00,36.535075,204.75312428473336
2022-05-16 12:33:26.614814-05:00,36.923359,205.00312809948883
2022-05-16 12:33:27.003769-05:00,37.312314,204.56562142366676
2022-05-16 12:33:27.396367-05:00,37.704912,204.2531166552224
2022-05-16 12:33:27.787275-05:00,38.09582,204.31561760891128
2022-05-16 12:33:28.171941-05:00,38.480486,203.87811093308918
2022-05-16 12:33:28.556655-05:00,38.8652,203.75310902571144
2022-05-16 12:33:28.947725-05:00,39.25627,203.2531013962005
2022-05-16 12:33:29.333433-05:00,39.641978,203.19060044251162
2022-05-16 12:33:29.718933-05:00,40.027478,203.2531013962005
2022-05-16 12:33:30.104283-05:00,40.412828,203.00309758144502
2022-05-16 12:33:30.490594-05:00,40.799139,203.0655985351339
2022-05-16 12:33:30.881336-05:00,41.189881,202.87809567406728
2022-05-16 12:33:31.270268-05:00,41.578813,203.12809948882276
