timestamp,seconds from start,altitude,servo position
2022-05-23 12:28:06.385229-05:00,4.806377,110.18918135347525,False
2022-05-23 12:28:06.448454-05:00,4.869602,108.50165560387579,False
2022-05-23 12:28:06.511676-05:00,4.932824,110.00167849240864,False
2022-05-23 12:28:06.574899-05:00,4.996047,108.81416037232013,False
2022-05-23 12:28:06.638208-05:00,5.059356,109.43916990920881,False
2022-05-23 12:28:06.701376-05:00,5.122524,108.56415655756466,False
2022-05-23 12:28:06.764482-05:00,5.18563,108.37665369649805,False
2022-05-23 12:28:06.828028-05:00,5.249176,108.93916227969787,False
2022-05-23 12:28:06.882704-05:00,5.303852,108.00164797436484,False
2022-05-23 12:28:06.940277-05:00,5.361425,109.0641641870756,False
2022-05-23 12:28:06.995945-05:00,5.417093,108.6891584649424,False
2022-05-23 12:28:07.058746-05:00,5.479894,109.0641641870756,False
