timestamp,seconds from start,altitude
2022-05-16 12:35:27.605808-05:00,0.00031,212.37824063477532
2022-05-16 12:35:27.991463-05:00,0.385965,213.31575494010835
2022-05-16 12:35:28.377522-05:00,0.772024,212.87824826428627
2022-05-16 12:35:28.762803-05:00,1.157305,213.1907530327306
2022-05-16 12:35:29.156480-05:00,1.550982,213.6282597085527
2022-05-16 12:35:29.542075-05:00,1.936577,213.6282597085527
2022-05-16 12:35:29.924530-05:00,2.319032,213.37825589379722
2022-05-16 12:35:30.310619-05:00,2.705121,213.6282597085527
2022-05-16 12:35:30.702432-05:00,3.096934,213.50325780117495
2022-05-16 12:35:31.095798-05:00,3.4903,210.94071869993132
2022-05-16 12:35:31.481760-05:00,3.876262,178.06521705958647
2022-05-16 12:35:31.867495-05:00,4.261997,107.43913939116503
2022-05-16 12:35:32.253154-05:00,4.647656,90.87638666361487
2022-05-16 12:35:32.645495-05:00,5.039997,105.5016098268101
2022-05-16 12:35:33.030410-05:00,5.424912,82.18875410086214
2022-05-16 12:35:33.419128-05:00,5.81363,81.87624933241779
2022-05-16 12:35:33.810364-05:00,6.204866,112.43921568627451
2022-05-16 12:35:34.205083-05:00,6.599585,129.1269703212024
2022-05-16 12:35:34.593830-05:00,6.988332,136.93958953231098
2022-05-16 12:35:34.980581-05:00,7.375083,148.87727168688488
2022-05-16 12:35:35.366017-05:00,7.760519,157.62740520332648
2022-05-16 12:35:35.754898-05:00,8.1494,155.87737850003813
2022-05-16 12:35:36.139053-05:00,8.533555,154.31485465781643
2022-05-16 12:35:36.524314-05:00,8.918816,155.939879453727
2022-05-16 12:35:36.909469-05:00,9.303971,156.5648889906157
2022-05-16 12:35:37.295175-05:00,9.689677,157.31490043488213
2022-05-16 12:35:37.689506-05:00,10.084008,163.81499961852444
2022-05-16 12:35:38.082305-05:00,10.476807,173.62764934767682
2022-05-16 12:35:38.466357-05:00,10.860859,175.19017318989853
2022-05-16 12:35:38.850701-05:00,11.245203,177.25270466163118
2022-05-16 12:35:39.233638-05:00,11.62814,179.12773327229723
2022-05-16 12:35:39.617915-05:00,12.012417,181.627771419852
2022-05-16 12:35:40.008731-05:00,12.403233,187.81536583504996
2022-05-16 12:35:40.394236-05:00,12.788738,187.81536583504996
2022-05-16 12:35:40.783023-05:00,13.177525,191.12791638056
2022-05-16 12:35:41.174445-05:00,13.568947,193.06544594491493
2022-05-16 12:35:41.560125-05:00,13.954627,193.56545357442587
2022-05-16 12:35:41.942593-05:00,14.337095,194.1279621576257
2022-05-16 12:35:42.328013-05:00,14.722515,195.37798123140306
2022-05-16 12:35:42.714457-05:00,15.108959,196.06549172198064
2022-05-16 12:35:43.103815-05:00,15.498317,197.19050888838026
2022-05-16 12:35:43.499266-05:00,15.893768,193.3154497596704
2022-05-16 12:35:43.887155-05:00,16.281657,198.19052414740216
2022-05-16 12:35:44.276383-05:00,16.670885,199.12803845273518
2022-05-16 12:35:44.665931-05:00,17.060433,197.56551461051347
2022-05-16 12:35:45.059008-05:00,17.45351,202.50308995193407
2022-05-16 12:35:45.445091-05:00,17.839593,203.50310521095597
2022-05-16 12:35:45.831671-05:00,18.226173,203.4406042572671
2022-05-16 12:35:46.229522-05:00,18.624024,195.62798504615853
2022-05-16 12:35:46.614844-05:00,19.009346,199.690547035935
2022-05-16 12:35:47.002408-05:00,19.39691,205.81564049744412
2022-05-16 12:35:47.388164-05:00,19.782666,204.00311284046694
2022-05-16 12:35:47.775919-05:00,20.170421,191.5654230563821
2022-05-16 12:35:48.172409-05:00,20.566911,192.44043640802624
2022-05-16 12:35:48.557970-05:00,20.952472,194.44046692607003
2022-05-16 12:35:48.951723-05:00,21.346225,195.75298695353626
2022-05-16 12:35:49.336848-05:00,21.73135,197.06550698100253
2022-05-16 12:35:49.720099-05:00,22.114601,197.87801937895782
2022-05-16 12:35:50.111746-05:00,22.506248,198.5030289158465
2022-05-16 12:35:50.500550-05:00,22.895052,199.3155413138018
2022-05-16 12:35:50.884705-05:00,23.279207,202.065583276112
2022-05-16 12:35:51.273328-05:00,23.66783,206.37814908064394
2022-05-16 12:35:51.664072-05:00,24.058574,178.69022659647516
2022-05-16 12:35:52.055205-05:00,24.449707,183.1902952620737
2022-05-16 12:35:52.443870-05:00,24.838372,188.50287632562754
2022-05-16 12:35:52.832133-05:00,25.226635,196.25299458304724
2022-05-16 12:35:53.225037-05:00,25.619539,204.6906233310445
2022-05-16 12:35:53.611511-05:00,26.006013,206.81565575646601
2022-05-16 12:35:53.996928-05:00,26.39143,206.69065384908828
2022-05-16 12:35:54.382613-05:00,26.777115,208.06567483024338
2022-05-16 12:35:54.769369-05:00,27.163871,205.12813000686657
2022-05-16 12:35:55.154926-05:00,27.549428,208.69068436713206
2022-05-16 12:35:55.540678-05:00,27.93518,211.31572442206453
2022-05-16 12:35:55.923713-05:00,28.318215,207.56566720073243
2022-05-16 12:35:56.309109-05:00,28.703611,206.69065384908828
2022-05-16 12:35:56.698439-05:00,29.092941,210.0032043945983
2022-05-16 12:35:57.085570-05:00,29.480072,206.81565575646601
2022-05-16 12:35:57.471957-05:00,29.866459,211.3782253757534
2022-05-16 12:35:57.859404-05:00,30.253906,212.2532387273976
2022-05-16 12:35:58.253544-05:00,30.648046,210.8157167925536
2022-05-16 12:35:58.643418-05:00,31.03792,209.190691996643
2022-05-16 12:35:59.037156-05:00,31.431658,210.5657129777981
2022-05-16 12:35:59.422661-05:00,31.817163,212.50324254215306
2022-05-16 12:35:59.810018-05:00,32.20452,213.56575875486382
2022-05-16 12:36:00.195979-05:00,32.590481,220.7533684290837
2022-05-16 12:36:00.581384-05:00,32.975886,228.00347905699246
2022-05-16 12:36:00.971800-05:00,33.366302,226.315953307393
2022-05-16 12:36:01.357841-05:00,33.752343,223.81591515983826
2022-05-16 12:36:01.748498-05:00,34.143,222.62839703974976
2022-05-16 12:36:02.133934-05:00,34.528436,222.00338750286107
2022-05-16 12:36:02.519478-05:00,34.91398,222.31589227130542
2022-05-16 12:36:02.906541-05:00,35.301043,221.12837415121692
2022-05-16 12:36:03.292033-05:00,35.686535,219.5033493553063
2022-05-16 12:36:03.684554-05:00,36.079056,218.00332646677347
2022-05-16 12:36:04.076561-05:00,36.471063,216.81580834668497
2022-05-16 12:36:04.462131-05:00,36.856633,214.1907682917525
2022-05-16 12:36:04.855481-05:00,37.249983,210.0032043945983
2022-05-16 12:36:05.253794-05:00,37.648296,206.00314335851073
2022-05-16 12:36:05.641284-05:00,38.035786,204.2531166552224
2022-05-16 12:36:06.026775-05:00,38.421277,205.0656290531777
2022-05-16 12:36:06.412561-05:00,38.807063,205.37813382162204
2022-05-16 12:36:06.795527-05:00,39.190029,206.37814908064394
2022-05-16 12:36:07.185361-05:00,39.579863,204.81562523842223
2022-05-16 12:36:07.570428-05:00,39.96493,204.2531166552224
2022-05-16 12:36:07.960858-05:00,40.35536,205.00312809948883
2022-05-16 12:36:08.345989-05:00,40.740491,194.56546883344777
2022-05-16 12:36:08.737590-05:00,41.132092,190.19040207522698
2022-05-16 12:36:09.127200-05:00,41.521702,190.81541161211567
2022-05-16 12:36:09.516645-05:00,41.911147,199.81554894331273
2022-05-16 12:36:09.900666-05:00,42.295168,206.31564812695507
2022-05-16 12:36:10.286855-05:00,42.681357,207.94067292286564
2022-05-16 12:36:10.678887-05:00,43.073389,209.94070344090943
2022-05-16 12:36:11.062062-05:00,43.456564,206.81565575646601
2022-05-16 12:36:11.450554-05:00,43.845056,203.4406042572671
2022-05-16 12:36:11.841453-05:00,44.235955,213.8157625696193
2022-05-16 12:36:12.227826-05:00,44.622328,234.00357061112382
2022-05-16 12:36:12.611975-05:00,45.006477,214.56577401388572
2022-05-16 12:36:12.996511-05:00,45.391013,212.75324635690853
2022-05-16 12:36:13.394886-05:00,45.789388,215.5657892729076
2022-05-16 12:36:13.780296-05:00,46.174798,216.50330357824063
2022-05-16 12:36:14.167857-05:00,46.562359,217.19081406881818
2022-05-16 12:36:14.553679-05:00,46.948181,216.44080262455176
2022-05-16 12:36:14.936467-05:00,47.330969,216.31580071717403
2022-05-16 12:36:15.323350-05:00,47.717852,215.81579308766308
2022-05-16 12:36:15.714638-05:00,48.10914,215.06578164339666
2022-05-16 12:36:16.108384-05:00,48.502886,215.94079499504082
2022-05-16 12:36:16.493398-05:00,48.8879,219.19084458686197
2022-05-16 12:36:16.876994-05:00,49.271496,215.5657892729076
2022-05-16 12:36:17.277584-05:00,49.672086,217.25331502250705
2022-05-16 12:36:17.662370-05:00,50.056872,216.69080643930724
2022-05-16 12:36:18.051829-05:00,50.446331,216.44080262455176
2022-05-16 12:36:18.439615-05:00,50.834117,216.62830548561837
2022-05-16 12:36:18.827919-05:00,51.222421,217.5658197909514
2022-05-16 12:36:19.220319-05:00,51.614821,217.44081788357366
2022-05-16 12:36:19.605684-05:00,52.000186,215.0032806897078
2022-05-16 12:36:19.992542-05:00,52.387044,212.19073777370872
2022-05-16 12:36:20.378015-05:00,52.772517,210.69071488517585
2022-05-16 12:36:20.772267-05:00,53.166769,198.62803082322424
2022-05-16 12:36:21.156336-05:00,53.550838,219.00334172579537
2022-05-16 12:36:21.541867-05:00,53.936369,216.3783016708629
2022-05-16 12:36:21.932611-05:00,54.327113,215.44078736552987
2022-05-16 12:36:22.320286-05:00,54.714788,213.94076447699703
2022-05-16 12:36:22.710818-05:00,55.10532,212.4407415884642
2022-05-16 12:36:23.101945-05:00,55.496447,211.62822919050888
2022-05-16 12:36:23.487445-05:00,55.881947,210.94071869993132
2022-05-16 12:36:23.873206-05:00,56.267708,209.6281986724651
2022-05-16 12:36:24.256954-05:00,56.651456,211.94073395895322
2022-05-16 12:36:24.642157-05:00,57.036659,211.0032196536202
